<?[a-z0-9._%+-]+@[a-z0-9.-]+\.[a-z]{2,4}>?	EMAIL	2
flotation-tender	TITLE	MISC	1
flour-blender helper	TITLE	MISC	1
flour blender helper	TITLE	MISC	1
flour-blender-helper	TITLE	MISC	1
flour blender	TITLE	MISC	1
flour-blender	TITLE	MISC	1
flour mixer	TITLE	MISC	1
flour-mixer	TITLE	MISC	1
flower-machine operator	TITLE	MISC	1
flower machine operator	TITLE	MISC	1
flower-machine-operator	TITLE	MISC	1
flower picker	TITLE	MISC	1
flower-picker	TITLE	MISC	1
flower-pot-press operator	TITLE	MISC	1
flower pot press operator	TITLE	MISC	1
flower-pot-press-operator	TITLE	MISC	1
flowers salesPERSON	TITLE	MISC	1
flowers-salesPERSON	TITLE	MISC	1
fluid jet cutter operator	TITLE	MISC	1
fluid-jet-cutter-operator	TITLE	MISC	1
fluid-power mechanic	TITLE	MISC	1
fluid power mechanic	TITLE	MISC	1
fluid-power-mechanic	TITLE	MISC	1
flumer ii	TITLE	MISC	1
flumer-ii	TITLE	MISC	1
flumer i	TITLE	MISC	1
flumer-i	TITLE	MISC	1
flumer	TITLE	MISC	1
fluorescent lighting model maker	TITLE	MISC	1
fluorescent-lighting-model-maker	TITLE	MISC	1
fluoroscope operator	TITLE	MISC	1
fluoroscope-operator	TITLE	MISC	1
flusher	TITLE	MISC	1
flux mixer	TITLE	MISC	1
flux-mixer	TITLE	MISC	1
flux-tube attendant	TITLE	MISC	1
flux tube attendant	TITLE	MISC	1
flux-tube-attendant	TITLE	MISC	1
flyer repairer	TITLE	MISC	1
flyer-repairer	TITLE	MISC	1
flyer	TITLE	MISC	1
flying ii instructor	TITLE	MISC	1
flying-ii-instructor	TITLE	MISC	1
flying-shear operator	TITLE	MISC	1
flying shear operator	TITLE	MISC	1
flying-shear-operator	TITLE	MISC	1
flying squad salesPERSON	TITLE	MISC	1
flying-squad-salesPERSON	TITLE	MISC	1
fly tier	TITLE	MISC	1
fly-tier	TITLE	MISC	1
foam charger	TITLE	MISC	1
foam-charger	TITLE	MISC	1
foam cutting supervisor	TITLE	MISC	1
foam-cutting-supervisor	TITLE	MISC	1
foam dispenser	TITLE	MISC	1
foam-dispenser	TITLE	MISC	1
foam-gun operator	TITLE	MISC	1
foam gun operator	TITLE	MISC	1
foam-gun-operator	TITLE	MISC	1
foam-machine operator	TITLE	MISC	1
foam machine operator	TITLE	MISC	1
foam-machine-operator	TITLE	MISC	1
foam rubber curer	TITLE	MISC	1
foam-rubber-curer	TITLE	MISC	1
foam rubber fabricator	TITLE	MISC	1
foam-rubber-fabricator	TITLE	MISC	1
foam rubber mixer	TITLE	MISC	1
foam-rubber-mixer	TITLE	MISC	1
foam rubber molder	TITLE	MISC	1
foam-rubber-molder	TITLE	MISC	1
focuser	TITLE	MISC	1
foiling-machine adjuster	TITLE	MISC	1
foiling machine adjuster	TITLE	MISC	1
foiling-machine-adjuster	TITLE	MISC	1
foiling-machine operator	TITLE	MISC	1
foiling machine operator	TITLE	MISC	1
foiling-machine-operator	TITLE	MISC	1
folder-tier	TITLE	MISC	1
folder tier	TITLE	MISC	1
folder	TITLE	MISC	1
folding-machine feeder	TITLE	MISC	1
folding machine feeder	TITLE	MISC	1
folding-machine-feeder	TITLE	MISC	1
folding-machine operator	TITLE	MISC	1
folding machine operator	TITLE	MISC	1
folding-machine-operator	TITLE	MISC	1
folding-machine tender	TITLE	MISC	1
folding machine tender	TITLE	MISC	1
folding-machine-tender	TITLE	MISC	1
folding rules printing-machine operator	TITLE	MISC	1
folding rules printing machine operator	TITLE	MISC	1
folding-rules-printing-machine-operator	TITLE	MISC	1
follow-up clerk	TITLE	MISC	1
follow up clerk	TITLE	MISC	1
follow-up-clerk	TITLE	MISC	1
food and beverage analyst	TITLE	MISC	1
food-and-beverage-analyst	TITLE	MISC	1
food-and-beverage checker	TITLE	MISC	1
food and beverage checker	TITLE	MISC	1
food-and-beverage-checker	TITLE	MISC	1
food-and-beverage controller	TITLE	MISC	1
food and beverage controller	TITLE	MISC	1
food-and-beverage-controller	TITLE	MISC	1
food and beverage order clerk	TITLE	MISC	1
food-and-beverage-order-clerk	TITLE	MISC	1
food and drug inspector	TITLE	MISC	1
food-and-drug-inspector	TITLE	MISC	1
food checkers and cashiers supervisor	TITLE	MISC	1
food-checkers-and-cashiers-supervisor	TITLE	MISC	1
food checker	TITLE	MISC	1
food-checker	TITLE	MISC	1
food chemist	TITLE	MISC	1
food-chemist	TITLE	MISC	1
food mixer	TITLE	MISC	1
food-mixer	TITLE	MISC	1
food order expediter	TITLE	MISC	1
food-order-expediter	TITLE	MISC	1
food products sales representative	TITLE	MISC	1
food-products-sales-representative	TITLE	MISC	1
food sales clerk	TITLE	MISC	1
food-sales-clerk	TITLE	MISC	1
food-service driver	TITLE	MISC	1
food service driver	TITLE	MISC	1
food-service-driver	TITLE	MISC	1
food-service supervisor	TITLE	MISC	1
food service supervisor	TITLE	MISC	1
food-service-supervisor	TITLE	MISC	1
food technologist	TITLE	MISC	1
food-technologist	TITLE	MISC	1
food tester	TITLE	MISC	1
food-tester	TITLE	MISC	1
foot-miter operator	TITLE	MISC	1
foot miter operator	TITLE	MISC	1
foot-miter-operator	TITLE	MISC	1
foot straightener	TITLE	MISC	1
foot-straightener	TITLE	MISC	1
footwear sales representative	TITLE	MISC	1
footwear-sales-representative	TITLE	MISC	1
foot worker	TITLE	MISC	1
foot-worker	TITLE	MISC	1
force adjustment supervisor	TITLE	MISC	1
force-adjustment-supervisor	TITLE	MISC	1
force-variation equipment tender	TITLE	MISC	1
force variation equipment tender	TITLE	MISC	1
force-variation-equipment-tender	TITLE	MISC	1
foreign banknote teller-trader	TITLE	MISC	1
foreign banknote teller trader	TITLE	MISC	1
foreign-banknote-teller-trader	TITLE	MISC	1
foreign clerk	TITLE	MISC	1
foreign-clerk	TITLE	MISC	1
foreign-exchange-position clerk	TITLE	MISC	1
foreign exchange position clerk	TITLE	MISC	1
foreign-exchange-position-clerk	TITLE	MISC	1
foreign-student adviser	TITLE	MISC	1
foreign student adviser	TITLE	MISC	1
foreign-student-adviser	TITLE	MISC	1
forepart laster	TITLE	MISC	1
forepart-laster	TITLE	MISC	1
forest ecologist	TITLE	MISC	1
forest-ecologist	TITLE	MISC	1
forest engineer	TITLE	MISC	1
forest-engineer	TITLE	MISC	1
forester aide	TITLE	MISC	1
forester-aide	TITLE	MISC	1
forester	TITLE	MISC	1
forest-fire fighter	TITLE	MISC	1
forest fire fighter	TITLE	MISC	1
forest-fire-fighter	TITLE	MISC	1
forest nursery supervisor	TITLE	MISC	1
forest-nursery-supervisor	TITLE	MISC	1
forest-products gatherer	TITLE	MISC	1
forest products gatherer	TITLE	MISC	1
forest-products-gatherer	TITLE	MISC	1
forest worker	TITLE	MISC	1
forest-worker	TITLE	MISC	1
forge helper	TITLE	MISC	1
forge-helper	TITLE	MISC	1
forge-shop-machine repairer	TITLE	MISC	1
forge shop machine repairer	TITLE	MISC	1
forge-shop-machine-repairer	TITLE	MISC	1
forge-shop supervisor	TITLE	MISC	1
forge shop supervisor	TITLE	MISC	1
forge-shop-supervisor	TITLE	MISC	1
forge utility worker	TITLE	MISC	1
forge-utility-worker	TITLE	MISC	1
forging dies final finisher	TITLE	MISC	1
forging-dies-final-finisher	TITLE	MISC	1
forging-press operator ii	TITLE	MISC	1
forging press operator ii	TITLE	MISC	1
forging-press-operator-ii	TITLE	MISC	1
forging-press operator i	TITLE	MISC	1
forging press operator i	TITLE	MISC	1
forging-press-operator-i	TITLE	MISC	1
forging-roll operator	TITLE	MISC	1
forging roll operator	TITLE	MISC	1
forging-roll-operator	TITLE	MISC	1
formal waiter/waitress	TITLE	MISC	1
formal-waiter/waitress	TITLE	MISC	1
formation-testing operator	TITLE	MISC	1
formation testing operator	TITLE	MISC	1
formation-testing-operator	TITLE	MISC	1
form builder	TITLE	MISC	1
form-builder	TITLE	MISC	1
form coverer	TITLE	MISC	1
form-coverer	TITLE	MISC	1
form designer	TITLE	MISC	1
form-designer	TITLE	MISC	1
form-grader operator	TITLE	MISC	1
form grader operator	TITLE	MISC	1
form-grader-operator	TITLE	MISC	1
forming department ii supervisor	TITLE	MISC	1
forming-department-ii-supervisor	TITLE	MISC	1
forming department i supervisor	TITLE	MISC	1
forming-department-i-supervisor	TITLE	MISC	1
forming-machine adjuster	TITLE	MISC	1
forming machine adjuster	TITLE	MISC	1
forming-machine-adjuster	TITLE	MISC	1
forming-machine operator	TITLE	MISC	1
forming machine operator	TITLE	MISC	1
forming-machine-operator	TITLE	MISC	1
forming-machine tender	TITLE	MISC	1
forming machine tender	TITLE	MISC	1
forming-machine-tender	TITLE	MISC	1
forming-machine upkeep-mechanic helper	TITLE	MISC	1
forming machine upkeep mechanic helper	TITLE	MISC	1
forming-machine-upkeep-mechanic-helper	TITLE	MISC	1
forming-machine upkeep mechanic	TITLE	MISC	1
forming machine upkeep mechanic	TITLE	MISC	1
forming-machine-upkeep-mechanic	TITLE	MISC	1
forming-process-line worker	TITLE	MISC	1
forming process line worker	TITLE	MISC	1
forming-process-line-worker	TITLE	MISC	1
forming-process worker	TITLE	MISC	1
forming process worker	TITLE	MISC	1
forming-process-worker	TITLE	MISC	1
forming-roll operator ii	TITLE	MISC	1
forming roll operator ii	TITLE	MISC	1
forming-roll-operator-ii	TITLE	MISC	1
forming-roll operator i	TITLE	MISC	1
forming roll operator i	TITLE	MISC	1
forming-roll-operator-i	TITLE	MISC	1
forming yardage-control operator	TITLE	MISC	1
forming yardage control operator	TITLE	MISC	1
forming-yardage-control-operator	TITLE	MISC	1
form presser	TITLE	MISC	1
form-presser	TITLE	MISC	1
forms analysis manager	TITLE	MISC	1
forms-analysis-manager	TITLE	MISC	1
forms analyst	TITLE	MISC	1
forms-analyst	TITLE	MISC	1
form-tamper operator	TITLE	MISC	1
form tamper operator	TITLE	MISC	1
form-tamper-operator	TITLE	MISC	1
formula clerk	TITLE	MISC	1
formula-clerk	TITLE	MISC	1
formula-room worker	TITLE	MISC	1
formula room worker	TITLE	MISC	1
formula-room-worker	TITLE	MISC	1
formula weigher	TITLE	MISC	1
formula-weigher	TITLE	MISC	1
forwarder	TITLE	MISC	1
foster parent	TITLE	MISC	1
foster-parent	TITLE	MISC	1
foundation-drill operator	TITLE	MISC	1
foundation drill operator	TITLE	MISC	1
foundation-drill-operator	TITLE	MISC	1
foundation maker	TITLE	MISC	1
foundation-maker	TITLE	MISC	1
foundry and machine shop products sales representative	TITLE	MISC	1
foundry-and-machine-shop-products-sales-representative	TITLE	MISC	1
foundry metallurgist	TITLE	MISC	1
foundry-metallurgist	TITLE	MISC	1
foundry supervisor	TITLE	MISC	1
foundry-supervisor	TITLE	MISC	1
fountain pen turner	TITLE	MISC	1
fountain-pen-turner	TITLE	MISC	1
fountain server	TITLE	MISC	1
fountain-server	TITLE	MISC	1
four-corner-stayer-machine operator	TITLE	MISC	1
four corner stayer machine operator	TITLE	MISC	1
four-corner-stayer-machine-operator	TITLE	MISC	1
fourdrinier-machine operator	TITLE	MISC	1
fourdrinier machine operator	TITLE	MISC	1
fourdrinier-machine-operator	TITLE	MISC	1
four-h club agent	TITLE	MISC	1
four h club agent	TITLE	MISC	1
four-h-club-agent	TITLE	MISC	1
four-roll calender operator	TITLE	MISC	1
four roll calender operator	TITLE	MISC	1
four-roll-calender-operator	TITLE	MISC	1
four-slide-machine operator ii	TITLE	MISC	1
four slide machine operator ii	TITLE	MISC	1
four-slide-machine-operator-ii	TITLE	MISC	1
four-slide-machine operator i	TITLE	MISC	1
four slide machine operator i	TITLE	MISC	1
four-slide-machine-operator-i	TITLE	MISC	1
four-slide-machine setter	TITLE	MISC	1
four slide machine setter	TITLE	MISC	1
four-slide-machine-setter	TITLE	MISC	1
fowl blood tester	TITLE	MISC	1
fowl-blood-tester	TITLE	MISC	1
foxing painter	TITLE	MISC	1
foxing-painter	TITLE	MISC	1
frame bander	TITLE	MISC	1
frame-bander	TITLE	MISC	1
frame changer	TITLE	MISC	1
frame-changer	TITLE	MISC	1
frame feeder	TITLE	MISC	1
frame-feeder	TITLE	MISC	1
frame hand	TITLE	MISC	1
frame-hand	TITLE	MISC	1
frame repairer	TITLE	MISC	1
frame-repairer	TITLE	MISC	1
framer	TITLE	MISC	1
frame sample and pattern supervisor	TITLE	MISC	1
frame-sample-and-pattern-supervisor	TITLE	MISC	1
frame spinner	TITLE	MISC	1
frame-spinner	TITLE	MISC	1
frame straightener	TITLE	MISC	1
frame-straightener	TITLE	MISC	1
frame stripper	TITLE	MISC	1
frame-stripper	TITLE	MISC	1
frame-table-operator helper	TITLE	MISC	1
frame table operator helper	TITLE	MISC	1
frame-table-operator-helper	TITLE	MISC	1
frame-table operator	TITLE	MISC	1
frame table operator	TITLE	MISC	1
frame-table-operator	TITLE	MISC	1
frame trimmer ii	TITLE	MISC	1
frame-trimmer-ii	TITLE	MISC	1
frame trimmer i	TITLE	MISC	1
frame-trimmer-i	TITLE	MISC	1
frame wirer	TITLE	MISC	1
frame-wirer	TITLE	MISC	1
framing mill supervisor	TITLE	MISC	1
framing-mill-supervisor	TITLE	MISC	1
franchise sales representative	TITLE	MISC	1
franchise-sales-representative	TITLE	MISC	1
fraud investigator	TITLE	MISC	1
fraud-investigator	TITLE	MISC	1
frazer	TITLE	MISC	1
freezer operator	TITLE	MISC	1
freezer-operator	TITLE	MISC	1
freezer tunnel operator	TITLE	MISC	1
freezer-tunnel-operator	TITLE	MISC	1
freezing-machine operator	TITLE	MISC	1
freezing machine operator	TITLE	MISC	1
freezing-machine-operator	TITLE	MISC	1
freezing-room worker	TITLE	MISC	1
freezing room worker	TITLE	MISC	1
freezing-room-worker	TITLE	MISC	1
freight-loading supervisor	TITLE	MISC	1
freight loading supervisor	TITLE	MISC	1
freight-loading-supervisor	TITLE	MISC	1
freight rate analyst	TITLE	MISC	1
freight-rate-analyst	TITLE	MISC	1
fresh-work inspector	TITLE	MISC	1
fresh work inspector	TITLE	MISC	1
fresh-work-inspector	TITLE	MISC	1
fretted-instrument inspector	TITLE	MISC	1
fretted instrument inspector	TITLE	MISC	1
fretted-instrument-inspector	TITLE	MISC	1
fretted-instrument repairer	TITLE	MISC	1
fretted instrument repairer	TITLE	MISC	1
fretted-instrument-repairer	TITLE	MISC	1
friction-paint-machine tender	TITLE	MISC	1
friction paint machine tender	TITLE	MISC	1
friction-paint-machine-tender	TITLE	MISC	1
friction welding-machine operator	TITLE	MISC	1
friction welding machine operator	TITLE	MISC	1
friction-welding-machine-operator	TITLE	MISC	1
fringer	TITLE	MISC	1
fringing-machine operator	TITLE	MISC	1
fringing machine operator	TITLE	MISC	1
fringing-machine-operator	TITLE	MISC	1
frit-mixer-and-burner	TITLE	MISC	1
frit mixer and burner	TITLE	MISC	1
front-end loader operator	TITLE	MISC	1
front end loader operator	TITLE	MISC	1
front-end-loader-operator	TITLE	MISC	1
front-end mechanic	TITLE	MISC	1
front end mechanic	TITLE	MISC	1
front-end-mechanic	TITLE	MISC	1
front-sight attacher	TITLE	MISC	1
front sight attacher	TITLE	MISC	1
front-sight-attacher	TITLE	MISC	1
frothing-machine operator	TITLE	MISC	1
frothing machine operator	TITLE	MISC	1
frothing-machine-operator	TITLE	MISC	1
frozen meat cutter	TITLE	MISC	1
frozen-meat-cutter	TITLE	MISC	1
frozen pie maker	TITLE	MISC	1
frozen-pie-maker	TITLE	MISC	1
fruit-bar maker	TITLE	MISC	1
fruit bar maker	TITLE	MISC	1
fruit-bar-maker	TITLE	MISC	1
fruit-buying grader	TITLE	MISC	1
fruit buying grader	TITLE	MISC	1
fruit-buying-grader	TITLE	MISC	1
fruit coordinator	TITLE	MISC	1
fruit-coordinator	TITLE	MISC	1
fruit crops, bush and vine farmer	TITLE	MISC	1
fruit-crops,-bush-and-vine-farmer	TITLE	MISC	1
fruit cutter	TITLE	MISC	1
fruit-cutter	TITLE	MISC	1
fruit distributor	TITLE	MISC	1
fruit-distributor	TITLE	MISC	1
fruit-grader operator	TITLE	MISC	1
fruit grader operator	TITLE	MISC	1
fruit-grader-operator	TITLE	MISC	1
fruit grading supervisor	TITLE	MISC	1
fruit-grading-supervisor	TITLE	MISC	1
fruit harvest worker	TITLE	MISC	1
fruit-harvest-worker	TITLE	MISC	1
fruit i farmworker	TITLE	MISC	1
fruit-i-farmworker	TITLE	MISC	1
fruit ii farmworker	TITLE	MISC	1
fruit-ii-farmworker	TITLE	MISC	1
fruit-press operator	TITLE	MISC	1
fruit press operator	TITLE	MISC	1
fruit-press-operator	TITLE	MISC	1
fry, deep fat cook	TITLE	MISC	1
fry,-deep-fat-cook	TITLE	MISC	1
fuel attendant	TITLE	MISC	1
fuel-attendant	TITLE	MISC	1
fuel-house attendant	TITLE	MISC	1
fuel house attendant	TITLE	MISC	1
fuel-house-attendant	TITLE	MISC	1
fuel-injection servicer	TITLE	MISC	1
fuel injection servicer	TITLE	MISC	1
fuel-injection-servicer	TITLE	MISC	1
fuel-oil clerk	TITLE	MISC	1
fuel oil clerk	TITLE	MISC	1
fuel-oil-clerk	TITLE	MISC	1
fuels sales representative	TITLE	MISC	1
fuels-sales-representative	TITLE	MISC	1
fuel-system-maintenance supervisor	TITLE	MISC	1
fuel system maintenance supervisor	TITLE	MISC	1
fuel-system-maintenance-supervisor	TITLE	MISC	1
fuel-system-maintenance worker	TITLE	MISC	1
fuel system maintenance worker	TITLE	MISC	1
fuel-system-maintenance-worker	TITLE	MISC	1
full-fashioned garment knitter	TITLE	MISC	1
full fashioned garment knitter	TITLE	MISC	1
full-fashioned-garment-knitter	TITLE	MISC	1
full-fashioned hosiery, automatic knitting-machine operator	TITLE	MISC	1
full fashioned hosiery, automatic knitting machine operator	TITLE	MISC	1
full-fashioned-hosiery,-automatic-knitting-machine-operator	TITLE	MISC	1
fulling-machine operator	TITLE	MISC	1
fulling machine operator	TITLE	MISC	1
fulling-machine-operator	TITLE	MISC	1
fumigator and sterilizer	TITLE	MISC	1
fumigator-and-sterilizer	TITLE	MISC	1
fumigator	TITLE	MISC	1
fund raiser ii	TITLE	MISC	1
fund-raiser-ii	TITLE	MISC	1
fund raiser i	TITLE	MISC	1
fund-raiser-i	TITLE	MISC	1
fundraising director	TITLE	MISC	1
fundraising-director	TITLE	MISC	1
funds development director	TITLE	MISC	1
funds-development-director	TITLE	MISC	1
funeral attendant	TITLE	MISC	1
funeral-attendant	TITLE	MISC	1
funeral car chauffeur	TITLE	MISC	1
funeral-car-chauffeur	TITLE	MISC	1
fun-house operator	TITLE	MISC	1
fun house operator	TITLE	MISC	1
fun-house-operator	TITLE	MISC	1
fur blender	TITLE	MISC	1
fur-blender	TITLE	MISC	1
fur-blower operator	TITLE	MISC	1
fur blower operator	TITLE	MISC	1
fur-blower-operator	TITLE	MISC	1
fur blower	TITLE	MISC	1
fur-blower	TITLE	MISC	1
fur cleaner	TITLE	MISC	1
fur-cleaner	TITLE	MISC	1
fur cutter	TITLE	MISC	1
fur-cutter	TITLE	MISC	1
fur-cutting-machine operator	TITLE	MISC	1
fur cutting machine operator	TITLE	MISC	1
fur-cutting-machine-operator	TITLE	MISC	1
fur designer	TITLE	MISC	1
fur-designer	TITLE	MISC	1
fur dresser	TITLE	MISC	1
fur-dresser	TITLE	MISC	1
fur dressing supervisor	TITLE	MISC	1
fur-dressing-supervisor	TITLE	MISC	1
fur farmer	TITLE	MISC	1
fur-farmer	TITLE	MISC	1
fur finisher	TITLE	MISC	1
fur-finisher	TITLE	MISC	1
fur-floor worker	TITLE	MISC	1
fur floor worker	TITLE	MISC	1
fur-floor-worker	TITLE	MISC	1
fur glazer	TITLE	MISC	1
fur-glazer	TITLE	MISC	1
fur-glazing-and-polishing-machine operator	TITLE	MISC	1
fur glazing and polishing machine operator	TITLE	MISC	1
fur-glazing-and-polishing-machine-operator	TITLE	MISC	1
fur ironer	TITLE	MISC	1
fur-ironer	TITLE	MISC	1
fur-machine operator	TITLE	MISC	1
fur machine operator	TITLE	MISC	1
fur-machine-operator	TITLE	MISC	1
furnace-and-wash-equipment operator	TITLE	MISC	1
furnace and wash equipment operator	TITLE	MISC	1
furnace-and-wash-equipment-operator	TITLE	MISC	1
furnace brazer	TITLE	MISC	1
furnace-brazer	TITLE	MISC	1
furnace charger	TITLE	MISC	1
furnace-charger	TITLE	MISC	1
furnace cleaner	TITLE	MISC	1
furnace-cleaner	TITLE	MISC	1
furnace-combustion analyst	TITLE	MISC	1
furnace combustion analyst	TITLE	MISC	1
furnace-combustion-analyst	TITLE	MISC	1
furnace helper	TITLE	MISC	1
furnace-helper	TITLE	MISC	1
furnace installer	TITLE	MISC	1
furnace-installer	TITLE	MISC	1
furnace operator	TITLE	MISC	1
furnace-operator	TITLE	MISC	1
furnace process plant operator	TITLE	MISC	1
furnace-process-plant-operator	TITLE	MISC	1
furnace process supervisor	TITLE	MISC	1
furnace-process-supervisor	TITLE	MISC	1
furnace-stock inspector	TITLE	MISC	1
furnace stock inspector	TITLE	MISC	1
furnace-stock-inspector	TITLE	MISC	1
furnace tender	TITLE	MISC	1
furnace-tender	TITLE	MISC	1
furnace worker	TITLE	MISC	1
furnace-worker	TITLE	MISC	1
fur nailer	TITLE	MISC	1
fur-nailer	TITLE	MISC	1
furniture and bedding inspector	TITLE	MISC	1
furniture-and-bedding-inspector	TITLE	MISC	1
furniture assembler-and-installer	TITLE	MISC	1
furniture assembler and installer	TITLE	MISC	1
furniture-assembler-and-installer	TITLE	MISC	1
furniture assembler	TITLE	MISC	1
furniture-assembler	TITLE	MISC	1
furniture assembly supervisor	TITLE	MISC	1
furniture-assembly-supervisor	TITLE	MISC	1
furniture cleaner	TITLE	MISC	1
furniture-cleaner	TITLE	MISC	1
furniture decals inspector	TITLE	MISC	1
furniture-decals-inspector	TITLE	MISC	1
furniture designer	TITLE	MISC	1
furniture-designer	TITLE	MISC	1
furniture detailer	TITLE	MISC	1
furniture-detailer	TITLE	MISC	1
furniture-finisher apprentice	TITLE	MISC	1
furniture finisher apprentice	TITLE	MISC	1
furniture-finisher-apprentice	TITLE	MISC	1
furniture finisher	TITLE	MISC	1
furniture-finisher	TITLE	MISC	1
furniture-rental consultant	TITLE	MISC	1
furniture rental consultant	TITLE	MISC	1
furniture-rental-consultant	TITLE	MISC	1
furniture reproducer	TITLE	MISC	1
furniture-reproducer	TITLE	MISC	1
furniture restorer	TITLE	MISC	1
furniture-restorer	TITLE	MISC	1
furniture salesPERSON	TITLE	MISC	1
furniture-salesPERSON	TITLE	MISC	1
furniture-upholsterer apprentice	TITLE	MISC	1
furniture upholsterer apprentice	TITLE	MISC	1
furniture-upholsterer-apprentice	TITLE	MISC	1
furniture upholsterer	TITLE	MISC	1
furniture-upholsterer	TITLE	MISC	1
fur plucker	TITLE	MISC	1
fur-plucker	TITLE	MISC	1
fur-repair inspector	TITLE	MISC	1
fur repair inspector	TITLE	MISC	1
fur-repair-inspector	TITLE	MISC	1
furrier shop supervisor	TITLE	MISC	1
furrier-shop-supervisor	TITLE	MISC	1
furrier	TITLE	MISC	1
fur sorter	TITLE	MISC	1
fur-sorter	TITLE	MISC	1
furs salesPERSON	TITLE	MISC	1
furs-salesPERSON	TITLE	MISC	1
fur-storage clerk	TITLE	MISC	1
fur storage clerk	TITLE	MISC	1
fur-storage-clerk	TITLE	MISC	1
fur trimmer	TITLE	MISC	1
fur-trimmer	TITLE	MISC	1
fuse assembler	TITLE	MISC	1
fuse-assembler	TITLE	MISC	1
fuse-cup expander	TITLE	MISC	1
fuse cup expander	TITLE	MISC	1
fuse-cup-expander	TITLE	MISC	1
fuse maker	TITLE	MISC	1
fuse-maker	TITLE	MISC	1
fusing-furnace loader	TITLE	MISC	1
fusing furnace loader	TITLE	MISC	1
fusing-furnace-loader	TITLE	MISC	1
fusing-machine feeder	TITLE	MISC	1
fusing machine feeder	TITLE	MISC	1
fusing-machine-feeder	TITLE	MISC	1
fusing-machine tender	TITLE	MISC	1
fusing machine tender	TITLE	MISC	1
fusing-machine-tender	TITLE	MISC	1
galley stripper	TITLE	MISC	1
galley-stripper	TITLE	MISC	1
gambling cashier	TITLE	MISC	1
gambling-cashier	TITLE	MISC	1
gambling dealer	TITLE	MISC	1
gambling-dealer	TITLE	MISC	1
gambling monitor	TITLE	MISC	1
gambling-monitor	TITLE	MISC	1
gambreler helper	TITLE	MISC	1
gambreler-helper	TITLE	MISC	1
gambreler	TITLE	MISC	1
game attendant	TITLE	MISC	1
game-attendant	TITLE	MISC	1
game-bird farmer	TITLE	MISC	1
game bird farmer	TITLE	MISC	1
game-bird-farmer	TITLE	MISC	1
game-farm helper	TITLE	MISC	1
game farm helper	TITLE	MISC	1
game-farm-helper	TITLE	MISC	1
game farm supervisor	TITLE	MISC	1
game-farm-supervisor	TITLE	MISC	1
gamma-facilities operator	TITLE	MISC	1
gamma facilities operator	TITLE	MISC	1
gamma-facilities-operator	TITLE	MISC	1
gang knife fish chopper	TITLE	MISC	1
gang-knife-fish-chopper	TITLE	MISC	1
gang sawyer	TITLE	MISC	1
gang-sawyer	TITLE	MISC	1
garage supervisor	TITLE	MISC	1
garage-supervisor	TITLE	MISC	1
garbage-collection supervisor	TITLE	MISC	1
garbage collection supervisor	TITLE	MISC	1
garbage-collection-supervisor	TITLE	MISC	1
garbage collector driver	TITLE	MISC	1
garbage-collector-driver	TITLE	MISC	1
garbage collector	TITLE	MISC	1
garbage-collector	TITLE	MISC	1
garde manger	TITLE	MISC	1
garde-manger	TITLE	MISC	1
garden worker	TITLE	MISC	1
garden-worker	TITLE	MISC	1
garland-machine operator	TITLE	MISC	1
garland machine operator	TITLE	MISC	1
garland-machine-operator	TITLE	MISC	1
garment-alteration examiner	TITLE	MISC	1
garment alteration examiner	TITLE	MISC	1
garment-alteration-examiner	TITLE	MISC	1
garment fitter	TITLE	MISC	1
garment-fitter	TITLE	MISC	1
garment folder	TITLE	MISC	1
garment-folder	TITLE	MISC	1
garment form assembler	TITLE	MISC	1
garment-form-assembler	TITLE	MISC	1
garment inspector	TITLE	MISC	1
garment-inspector	TITLE	MISC	1
garment manufacturing supervisor	TITLE	MISC	1
garment-manufacturing-supervisor	TITLE	MISC	1
garment sorter	TITLE	MISC	1
garment-sorter	TITLE	MISC	1
garment steamer	TITLE	MISC	1
garment-steamer	TITLE	MISC	1
garment turner	TITLE	MISC	1
garment-turner	TITLE	MISC	1
garnetter	TITLE	MISC	1
garnett-machine operator	TITLE	MISC	1
garnett machine operator	TITLE	MISC	1
garnett-machine-operator	TITLE	MISC	1
garnisher	TITLE	MISC	1
gas-and-oil servicer	TITLE	MISC	1
gas and oil servicer	TITLE	MISC	1
gas-and-oil-servicer	TITLE	MISC	1
gas-appliance-servicer helper	TITLE	MISC	1
gas appliance servicer helper	TITLE	MISC	1
gas-appliance-servicer-helper	TITLE	MISC	1
gas-appliance servicer	TITLE	MISC	1
gas appliance servicer	TITLE	MISC	1
gas-appliance-servicer	TITLE	MISC	1
gas charger	TITLE	MISC	1
gas-charger	TITLE	MISC	1
gas-check-pad maker	TITLE	MISC	1
gas check pad maker	TITLE	MISC	1
gas-check-pad-maker	TITLE	MISC	1
gas-compressor operator	TITLE	MISC	1
gas compressor operator	TITLE	MISC	1
gas-compressor-operator	TITLE	MISC	1
gas dispatcher	TITLE	MISC	1
gas-dispatcher	TITLE	MISC	1
gas-distribution-and-emergency clerk	TITLE	MISC	1
gas distribution and emergency clerk	TITLE	MISC	1
gas-distribution-and-emergency-clerk	TITLE	MISC	1
gas-engine operator	TITLE	MISC	1
gas engine operator	TITLE	MISC	1
gas-engine-operator	TITLE	MISC	1
gas-engine repairer	TITLE	MISC	1
gas engine repairer	TITLE	MISC	1
gas-engine-repairer	TITLE	MISC	1
gas inspector	TITLE	MISC	1
